
100 0.001529
200 0.002706
300 0.00425
400 0.006587
500 0.00568
600 0.007013
700 0.007797
800 0.009024
900 0.010103
1000 0.011218
1100 0.012289
1200 0.013335
1300 0.014634
1400 0.015328
1500 0.01676
1600 0.018143
1700 0.019158
1800 0.020194
1900 0.021222
2000 0.022359
2100 0.023307
2200 0.024463
2300 0.025477
2400 0.026682
2500 0.027895
2600 0.029234
2700 0.030211
2800 0.030965
2900 0.031997
3000 0.033464
3100 0.03433
3200 0.035335
3300 0.036618
3400 0.037737
3500 0.038603
3600 0.039676
3700 0.041046
3800 0.042149
3900 0.043454
4000 0.046041
4100 0.045744
4200 0.04695
4300 0.04785
4400 0.048969
4500 0.050286
4600 0.05112
4700 0.052194
4800 0.053146
4900 0.055051
5000 0.056178
5100 0.056605
5200 0.058189
5300 0.05873
5400 0.060814
5500 0.061118
5600 0.061809
5700 0.063025
5800 0.06409
5900 0.065849
6000 0.066349
6100 0.067505
6200 0.068496
6300 0.069689
6400 0.070209
6500 0.071917
6600 0.073485
6700 0.073727
6800 0.075517
6900 0.077395
7000 0.078341
7100 0.079381
7200 0.080209
7300 0.081503
7400 0.082156
7500 0.084247
7600 0.08499
7700 0.085452
7800 0.090303
7900 0.089179
8000 0.088817
8100 0.089999
8200 0.091169
8300 0.094002
8400 0.09367
8500 0.094254
8600 0.095973
8700 0.098865
8800 0.098085
8900 0.101977
9000 0.100119
9100 0.101044
9200 0.103098
9300 0.103395
9400 0.104372
9500 0.109044
9600 0.113354
9700 0.10802
9800 0.109485
9900 0.11092
10000 0.111522
10100 0.113499
10200 0.113272
10300 0.115256
10400 0.116719
10500 0.117485
10600 0.119082
10700 0.12064
10800 0.121086
10900 0.121791
11000 0.123101
11100 0.124943
11200 0.124924
11300 0.127322
11400 0.127301
11500 0.128818
11600 0.129914
11700 0.131209
11800 0.133075
11900 0.133366
12000 0.13502
12100 0.134988
12200 0.136391
12300 0.136786
12400 0.138098
12500 0.14034
12600 0.140213
12700 0.141452
12800 0.141445
12900 0.152089
13000 0.145147
13100 0.145864
13200 0.148826
13300 0.148992
13400 0.15366
13500 0.152246
13600 0.153542
13700 0.154259
13800 0.156617
13900 0.157363
14000 0.158293
14100 0.160951
14200 0.16026
14300 0.163078
14400 0.165293
14500 0.162868
14600 0.167218
14700 0.170901
14800 0.167635
14900 0.169622
15000 0.169132
15100 0.170514
15200 0.170198
15300 0.17264
15400 0.17257
15500 0.174549
15600 0.174461
15700 0.175828
15800 0.177187
15900 0.178242
16000 0.178981
16100 0.180318
16200 0.181028
16300 0.183314
16400 0.183493
16500 0.186085
16600 0.185537
16700 0.186807
16800 0.187878
16900 0.191765
17000 0.193215
17100 0.19094
17200 0.192845
17300 0.193697
17400 0.194794
17500 0.195915
17600 0.197014
17700 0.198348
17800 0.199545
17900 0.203436
18000 0.202988
18100 0.207282
18200 0.205773
18300 0.205896
18400 0.208956
18500 0.20923
18600 0.209677
18700 0.208897
18800 0.211358
18900 0.216311
19000 0.217779
19100 0.218612
19200 0.216573
19300 0.220854
19400 0.21958
19500 0.223171
19600 0.220701
19700 0.221852
19800 0.222683
19900 0.227362
20000 0.228085
20100 0.226298
20200 0.230247
20300 0.231315
20400 0.233394
20500 0.233126
20600 0.231268
20700 0.232881
20800 0.237684
20900 0.238538
21000 0.239027
21100 0.235606
21200 0.2387
21300 0.239913
21400 0.240066
21500 0.240941
21600 0.245992
21700 0.243529
21800 0.24419
21900 0.245317
22000 0.247453
22100 0.247672
22200 0.248858
22300 0.249152
22400 0.25079
22500 0.252614
22600 0.254669
22700 0.255782
22800 0.25657
22900 0.258235
23000 0.25955
23100 0.259742
23200 0.260512
23300 0.262167
23400 0.263287
23500 0.263068
23600 0.265824
23700 0.266974
23800 0.265286
23900 0.270452
24000 0.270133
24100 0.281979
24200 0.276571
24300 0.274134
24400 0.275036
24500 0.281451
24600 0.277147
24700 0.277717
24800 0.279887
24900 0.28049
25000 0.281066
