
1000 0.001283
2000 0.00499
3000 0.008959
4000 0.01574
5000 0.029405
6000 0.040312
7000 0.049232
8000 0.065583
9000 0.077464
10000 0.096154
11000 0.116289
12000 0.135468
13000 0.161935
14000 0.185527
15000 0.214725
16000 0.24055
17000 0.274564
18000 0.305394
19000 0.340813
20000 0.381403
21000 0.419702
22000 0.462033
23000 0.503332
24000 0.553266
25000 0.5961
26000 0.651395
27000 0.688332
28000 0.742592
29000 0.81014
30000 0.855808
31000 0.906137
32000 0.962855
33000 1.03295
34000 1.08192
35000 1.15884
36000 1.23271
37000 1.29458
38000 1.36991
39000 1.44126
40000 1.50938
41000 1.58604
42000 1.66325
43000 1.74503
44000 1.83339
45000 1.92666
46000 2.00511
47000 2.11145
48000 2.19677
49000 2.28137
50000 2.37108
51000 2.46818
52000 2.57896
53000 2.77268
54000 2.75964
55000 2.85226
56000 2.95418
57000 3.08245
58000 3.18447
59000 3.28522
60000 3.41132
61000 3.51469
62000 3.63909
63000 3.77257
64000 3.88475
65000 3.98745
66000 4.16082
67000 4.2384
68000 4.34197
69000 4.50663
70000 4.609
71000 4.73606
72000 4.90961
73000 5.02826
74000 5.16878
75000 5.33711
76000 5.44461
77000 5.56618
78000 5.75424
79000 5.93693
80000 6.02161
81000 6.16459
82000 6.38233
83000 6.52982
84000 6.6476
85000 6.88828
86000 6.98475
87000 7.16723
88000 7.3558
89000 7.48339
90000 7.82386
91000 7.82697
92000 8.00689
93000 8.10876
94000 8.32697
95000 8.52804
96000 8.75265
97000 8.96214
98000 9.05654
99000 9.47297
100000 9.66608
